Specimen label,"i20_60_1"
End date,"8/17/2018 5:44 PM"
Area,"13.20254",mm^2
Axial Gauge Length,"14.85193",mm
Maximum Load,"236.82655",N
Tensile stress at Yield (Offset 0.2 %),"12.80927",MPa
Modulus,"2239.29520",MPa
Tensile strain (Video axial strain) at Maximum Load,"0.01538",mm/mm
Tensile stress at Maximum Load,"17.93795",MPa
Specimen note 1,""

Time,Extension,Load,Tensile Stress,Axial Strain
(s),(mm),(N),(MPa),(mm/mm)
"0.00000","0.00000","-0.20532","-0.01555","0.00001"
"0.10000","0.00855","2.16660","0.16410","0.00021"
"0.20000","0.02948","15.94346","1.20761","0.00056"
"0.30000","0.04957","30.08710","2.27889","0.00094"
"0.40000","0.06726","42.00471","3.18156","0.00136"
"0.50000","0.08382","52.78116","3.99780","0.00179"
"0.60000","0.10045","63.25549","4.79116","0.00215"
"0.70000","0.11707","73.58820","5.57379","0.00256"
"0.80000","0.13375","83.78314","6.34598","0.00303"
"0.90000","0.15037","93.70796","7.09772","0.00418"
"1.00000","0.16705","103.57841","7.84534","0.00460"
"1.10000","0.18367","113.22713","8.57616","0.00469"
"1.20000","0.20041","122.74284","9.29691","0.00526"
"1.30000","0.21710","132.06311","10.00285","0.00566"
"1.40000","0.23366","140.88055","10.67071","0.00612"
"1.50000","0.25040","149.60144","11.33126","0.00652"
"1.60000","0.26708","157.94939","11.96356","0.00706"
"1.70000","0.28370","165.88811","12.56486","0.00751"
"1.80000","0.30038","173.86668","13.16918","0.00797"
"1.90000","0.31700","181.27750","13.73050","0.00845"
"2.00000","0.33369","188.26097","14.25945","0.00877"
"2.10000","0.35037","194.99519","14.76952","0.00926"
"2.20000","0.36705","201.47885","15.26061","0.00967"
"2.30000","0.38373","207.65062","15.72808","0.01023"
"2.40000","0.40029","213.23027","16.15070","0.01061"
"2.50000","0.41697","218.52441","16.55169","0.01119"
"2.60000","0.43365","223.34624","16.91691","0.01175"
"2.70000","0.45027","227.23080","17.21114","0.01235"
"2.80000","0.46702","230.91124","17.48991","0.01293"
"2.90000","0.48370","233.32603","17.67281","0.01356"
"3.00000","0.50032","235.68326","17.85135","0.01398"
"3.10000","0.51700","236.64882","17.92449","0.01468"
"3.20000","0.53368","236.82655","17.93795","0.01538"
"3.30000","0.55036","236.72281","17.93009","0.01610"
"3.40000","0.56704","236.46506","17.91057","0.01694"
"3.50000","0.58373","235.22981","17.81701","0.01770"
"3.60000","0.60035","232.95638","17.64481","0.01864"
"3.70000","0.61703","230.81088","17.48231","0.01949"
"3.80000","0.63371","226.83011","17.18079","0.02058"
"3.90000","0.65033","220.69870","16.71638","0.02203"
"4.00000","0.66701","204.45132","15.48575","0.02446"
"4.10000","0.68363","131.75032","9.97916","0.03149"
"4.20000","0.70031","104.34930","7.90373","0.03417"
"4.30000","0.71706","96.85842","7.33635","0.03582"
"4.40000","0.73368","89.51240","6.77994","0.03690"
"4.50000","0.75036","80.74535","6.11589","0.03809"
"4.60000","0.76704","71.47591","5.41380","0.03972"
"4.60600","0.76800","70.87001","5.36791","0.03983"
